latitude,longitude,name,address
22.499339,114.149808,麻笏村公廁,粉嶺麻笏村
22.550406,114.29035,吉澳(碼頭)公廁,沙頭角吉澳
22.526989,114.260042,荔枝窩公廁,沙頭角荔枝窩
22.504756,114.111992,燕崗公廁 (1),上水燕崗藍球場側
22.4983,114.152939,祠堂村公廁,粉嶺祠堂村信箱側
22.510742,114.110142,河上鄉公廁 (2),上水河上鄉(河溪學校)對面
22.485325,114.150531,何家園公廁,粉嶺何家園
22.507664,114.148253,覲龍圍公廁,粉嶺龍躍頭覲龍圍
22.504792,114.111078,燕崗公廁 (2),上水燕崗1巷6號對面
22.376094,114.17935,城河道公廁,大圍城河道31號
22.445422,114.024558,元朗西巴士總站公廁,元朗擊壤路（巴士總站側）
22.397919,114.197453,禾寮坑路30號公廁,火炭禾寮坑路30號
22.398769,114.191908,長瀝尾街公廁,火炭長瀝尾街近火炭河
22.396592,114.194461,山尾街公廁,山尾街近火炭熟食市場
22.399736,114.191025,桂地街公廁,火炭桂地街10-14號
22.416933,114.214044,馬料水吐露港公路公廁,吐露港公路近馬料水碼頭
22.369475,114.179447,田心村公廁,田心街田心村停車場
22.368589,114.1837,隔田街公廁,大圍下隔田村
22.363108,114.173525,顯田街公廁,顯田街近顯徑街
22.365619,114.176825,富健街公廁,富健街公廁
22.362458,114.171992,顯貴里公廁,顯貴里近顯徑街
22.373908,114.190003,曾大屋公廁,曾大屋村
22.380119,114.207433,牛皮沙村公廁,沙田圍路與牛皮沙街交界
22.382544,114.216464,黃泥頭村公廁,黃泥頭村
22.373656,114.189497,沙田頭村公廁,沙田頭村
22.384097,114.218553,石古壟村公廁,石古壟村
22.386469,114.183447,上排頭村公廁,上排頭村
22.380931,114.211325,小瀝源村公廁,小瀝源村公廁
22.398208,114.198181,禾寮坑村公廁,禾寮坑村
22.378836,114.206431,插桅桿村公廁,插桅桿村
22.355736,114.199311,十二笏村公廁,沙田坳道十二笏村口
22.423111,114.214222,科學園路公廁,馬料水科學園路
22.433786,114.239733,渡頭村公廁,烏溪沙渡頭村近停車場
22.395806,114.19455,火炭村公廁,火炭村近山尾街
22.381778,114.185028,田寮村公廁,田寮村
22.364089,114.215042,觀音山村公廁,觀音山村
22.448263,114.09737,竹坑村公廁,元朗八鄉粉錦路（近竹坑村村口）
22.467422,113.983842,流浮山迴旋處真空廁,元朗流浮山流浮山道
22.471636,114.232794,大尾督公廁,大埔大尾督村
22.44925,114.163039,北盛街公廁連浴室,大埔北盛街
22.444914,114.166275,泮涌公廁,大埔泮涌村
22.448961,114.160117,錦山路公廁,大埔錦山路
22.453183,114.010589,蝦尾新村公廁,元朗蝦尾新村路蝦尾新村
22.457322,114.176856,魚角公廁,大埔魚角村
