latitude,longitude,name,address
22.340449612211,114.192813959782,龍興公共圖書館,九龍黃大仙下邨(二區)龍興樓地下北翼
22.3384977395676,114.157490850168,保安道公共圖書館,九龍深水埗保安道325-329號保安道市政大廈二樓
22.4684225435739,113.998667638047,天水圍北公共圖書館,新界天水圍天澤邨天澤商場313號舖位
22.2526021281414,114.151233648484,流動圖書館九(田灣邨服務站),香港田灣邨田麗樓側
22.4867273784341,114.139551072323,欣盛苑便利圖書站,新界粉嶺華明路15號欣盛苑客戶服務處
22.4497880401286,114.003405165749,流動圖書館三(天耀邨服務站),新界天水圍天耀邨耀民樓側
22.3201516246029,114.267082094253,將軍澳街坊聯會有限公司,將軍澳康盛花園商場7G號鋪
22.3753759966554,114.19451231251,流動圖書館五(博康邨服務站),新界沙田博康邨社區會堂側
22.4216324037804,114.235231412218,流動圖書館五(錦英苑服務站),新界沙田錦英苑錦義閣側平台廣場
22.2534405018488,113.865654018724,大澳公共圖書館,新界大嶼山大澳龍田邨商業中心12號舖
22.2218358885473,113.915837373382,流動圖書館四(水口服務站),新界大嶼山嶼南道水口公共停車場
22.3156966392066,114.233662479674,秀茂坪公共圖書館,九龍觀塘秀茂坪邨秀明樓104-109號
22.3427320789507,114.208297814583,富山公共圖書館,九龍蒲崗村道富山邨富仁樓地庫一層1-4號單位
22.2495646728191,114.154357970296,香港仔公共圖書館,香港香港仔大道203號香港仔市政大廈三樓
22.3807639036303,114.126284140902,香港聖公會麥理浩夫人中心鄰舍層面社區發展部,新界荃灣老圍村公立學校
22.2459173782146,114.164660905575,徐遠華議員辦事處(南區),香港黃竹坑惠福道3號珍寶閣地下
22.442620488356,114.167889437374,流動圖書館二(運頭塘邨服務站),新界大埔運頭塘邨商場近運臨樓出口
22.369660063704,114.12660370772,流動圖書館十(葵涌邨服務站),新界葵涌葵涌邨旭葵樓側
22.3178465787672,114.18620169334,香港小童群益會樂民兒童及家庭綜合活動中心,九龍土瓜灣樂民新邨樂善樓地下
22.3071469722703,114.250380937159,靈實長者地區服務社區圖書館(健明邨),將軍澳健明邨明域樓地下B及C翼
22.319790713657,114.266518914898,港澳信義會小學圖書館,新界將軍澳集福路四號
22.2895530625312,114.193730037275,電氣道公共圖書館,香港電氣道229號電氣道市政大廈二樓
22.3209952231716,114.260065146936,馬可紀念之家圖書,新界將軍澳景林村景桃樓二樓
22.3061524768927,114.227359068832,流動圖書館八(麗港城服務站),九龍觀塘麗港城第一期住客俱樂部側
22.2768495479042,114.225593257812,耀東公共圖書館,香港筲箕灣耀東邨耀昌樓地下
22.269216677408,114.18613053306,香港青年發展網絡,香港跑馬地源遠街12號閣樓
22.4569992416244,114.00379161624,天水圍公共圖書館,新界天水圍天恩路18號嘉湖銀座第二期一樓101-102號
22.4624105458183,114.000715656298,香港天水圍婦女聯合會,新界天水圍天悅邨服務設施大樓1字樓103室
22.277416751504,114.179280708447,灣仔浸會愛群社會服務處-灣仔綜合青少年服務,香港愛群道36號灣仔綜合青少年服務中心3樓
22.241486222922,114.15740621471,流動圖書館六(利東邨服務站),香港鴨脷洲利東邨東平樓側
22.354020256334,114.130271310271,流動圖書館一(麗瑤邨服務站),新界葵涌麗瑤邨富瑤樓側
22.4628152409462,113.999189749735,立法會議員李卓人辦事處-天悅邨,新界天水圍天悅邨悅泰樓地下A室
22.4399447174404,114.065741506903,流動圖書館三(錦田服務站),新界錦田錦田鄉事委員會前
22.4131763812393,113.98388786394,流動圖書館三(富泰邨服務站),新界屯門富泰邨美泰樓附翼側
22.3108094714523,114.238095856329,明愛賽馬會德田青少年綜合服務,九龍藍田德田邨德敬樓一樓
22.2633257151918,114.239976777163,柴灣公共圖書館,香港柴灣柴灣道338號柴灣市政大廈四樓至五樓
22.3238722949362,114.248904640351,香港青年協會翠林青年空間,將軍澳翠林邨安林樓3字樓
22.3628612120057,114.114329148334,鄒秉恬民選議員辦事處,新界荃灣海濱廣場3樓311室
22.2447435657141,114.150783018134,流動圖書館六(鴨脷洲邨服務站),香港鴨脷洲鴨脷洲邨利添樓側
22.3291225800399,114.21040110223,自强協會有限公司,九龍灣啟業村啟裕樓地下58-61號
22.2068194491046,114.028346375456,長洲公共圖書館,新界長洲大興堤路2號長洲市政大樓二樓
22.4124640058554,113.97803228271,陳樹英區議員辦事處便利借書站,新界屯門兆康苑兆康商場212A室
22.3154366148269,114.228071895817,徐海山議員林建華議員聯合辦事處社區圖書館,九龍觀塘和樂邨平安樓地下6號舖
22.3385446201176,114.187167010134,樂富公共圖書館,九龍聯合道樂富廣場三樓112號
22.4763054488243,114.046093230453,流動圖書館三(錦繡花園服務站),新界元朗錦繡花園商場側停車場
